nu,CH4/x=1e-6/T=300K/P=1atm/L=100cm
6451.67,5.86135547475e-11
6451.68,6.00196987194e-11
6451.69,6.2336246351e-11
6451.7,6.56405292007e-11
6451.71,6.99191107189e-11
6451.72,7.505908655e-11
6451.73,8.08471037937e-11
6451.74,8.69700575059e-11
6451.75,9.30047764631e-11
6451.76,9.84245605486e-11
6451.77,1.02688794711e-10
6451.78,1.05412878021e-10
6451.79,1.06488773609e-10
6451.8,1.06034113622e-10
6451.81,1.04239735366e-10
6451.82,1.01325297515e-10
6451.83,9.76618168976e-11
6451.84,9.38549692168e-11
6451.85,9.06164590152e-11
6451.86,8.8533379574e-11
6451.87,8.79409448547e-11
6451.88,8.89512412959e-11
6451.89,9.15596275317e-11
6451.9,9.57439057249e-11
6451.91,1.01536359273e-10
6451.92,1.09107676048e-10
6451.93,1.18863567924e-10
6451.94,1.31455124871e-10
6451.95,1.47614619025e-10
6451.96,1.67836708081e-10
6451.97,1.91943138755e-10
6451.98,2.18551935838e-10
6451.99,2.44649471635e-10
6452.0,2.65818943611e-10
6452.01,2.77690843685e-10
6452.02,2.78144396986e-10
6452.03,2.68428301784e-10
6452.04,2.5198468376e-10
6452.05,2.32192655647e-10
6452.06,2.11140237671e-10
6452.07,1.89925807596e-10
6452.08,1.6941669038e-10
6452.09,1.50504193898e-10
6452.1,1.33887104205e-10
6452.11,1.19878735461e-10
6452.12,1.08447442147e-10
6452.13,9.93715128421e-11
6452.14,9.23724573065e-11
6452.15,8.71984032864e-11
6452.16,8.36710940892e-11
6452.17,8.16979221361e-11
6452.18,8.12533041989e-11
6452.19,8.23500504942e-11
6452.2,8.50199925665e-11
6452.21,8.93122599004e-11
6452.22,9.53162782652e-11
6452.23,1.03212214831e-10
6452.24,1.13320904534e-10
6452.25,1.26080604652e-10
6452.26,1.41864051499e-10
6452.27,1.60582708369e-10
6452.28,1.81108570214e-10
6452.29,2.00758997273e-10
6452.3,2.15444202805e-10
6452.31,2.21069865881e-10
6452.32,2.15726995661e-10
6452.33,2.00889197685e-10
6452.34,1.80433187165e-10
6452.35,1.58498005775e-10
6452.36,1.37991373563e-10
6452.37,1.20319637447e-10
6452.38,1.05804267643e-10
6452.39,9.41977613095e-11
6452.4,8.50568975601e-11
6452.41,7.7945290963e-11
6452.42,7.25037661874e-11
6452.43,6.84430779377e-11
6452.44,6.55150095925e-11
6452.45,6.35014316365e-11
6452.46,6.2227268679e-11
6452.47,6.15694715091e-11
6452.48,6.14311763995e-11
6452.49,6.16931505448e-11
6452.5,6.2190364662e-11
6452.51,6.27224256068e-11
6452.52,6.30598174719e-11
6452.53,6.29603534578e-11
6452.54,6.22488435838e-11
6452.55,6.09281826296e-11
6452.56,5.92307096173e-11
6452.57,5.75622273639e-11
6452.58,5.63636938874e-11
6452.59,5.59741965821e-11
6452.6,5.65627059419e-11
6452.61,5.81204081035e-11
6452.62,6.04834005345e-11
6452.63,6.34050983545e-11
6452.64,6.67119998666e-11
6452.65,7.0477635113e-11
6452.66,7.50541945127e-11
6452.67,8.08926327277e-11
6452.68,8.82542915621e-11
6452.69,9.69459984827e-11
6452.7,1.06180915748e-10
6452.71,1.1472302139e-10
6452.72,1.21403121067e-10
6452.73,1.25699960011e-10
6452.74,1.2785700412e-10
6452.75,1.2849235474e-10
6452.76,1.28195096675e-10
6452.77,1.27403657343e-10
6452.78,1.26430043201e-10
6452.79,1.25445345825e-10
6452.8,1.24413323768e-10
6452.81,1.23079189789e-10
6452.82,1.21096715669e-10
6452.83,1.18212551851e-10
6452.84,1.14314530788e-10
6452.85,1.09325603783e-10
6452.86,1.03201667765e-10
6452.87,9.61354153825e-11
6452.88,8.86550846764e-11
6452.89,8.14146114279e-11
6452.9,7.49153152452e-11
6452.91,6.94108188357e-11
6452.92,6.49607984805e-11
6452.93,6.15007478445e-11
6452.94,5.88706539325e-11
6452.95,5.68193365064e-11
6452.96,5.50293134984e-11
6452.97,5.31930030599e-11
6452.98,5.11195760515e-11
6452.99,4.88032923763e-11
6453.0,4.64005135893e-11
6453.01,4.41378739224e-11
6453.02,4.22221130724e-11
6453.03,4.07975579455e-11
6453.04,3.99470901711e-11
6453.05,3.97087662391e-11
6453.06,4.00850671903e-11
6453.07,4.10380628585e-11
6453.08,4.24863703218e-11
6453.09,4.43398671857e-11
6453.1,4.65871797859e-11
6453.11,4.93760905861e-11
6453.12,5.29981864208e-11
6453.13,5.77749035547e-11
6453.14,6.39085118305e-11
6453.15,7.13153315006e-11
6453.16,7.94287971841e-11
6453.17,8.70685500696e-11
6453.18,9.26313731505e-11
6453.19,9.47660109057e-11
6453.2,9.31767705957e-11
6453.21,8.8830423295e-11
6453.22,8.33583548341e-11
6453.23,7.82656337781e-11
6453.24,7.45428985158e-11
6453.25,7.26785815173e-11
6453.26,7.2784093011e-11
6453.27,7.46693813327e-11
6453.28,7.78906025662e-11
6453.29,8.18396413418e-11
6453.3,8.58403331662e-11
6453.31,8.91776127736e-11
6453.32,9.11727101993e-11
6453.33,9.1425653263e-11
6453.34,9.0004776955e-11
6453.35,8.73302406372e-11
6453.36,8.38764648797e-11
6453.37,7.99489821129e-11
6453.38,7.5656158257e-11
6453.39,7.10759813447e-11
6453.4,6.64423799218e-11
6453.41,6.21135915456e-11
6453.42,5.8354889457e-11
6453.43,5.52126444826e-11
6453.44,5.26094823446e-11
6453.45,5.04961988508e-11
6453.46,4.88678312069e-11
6453.47,4.76762106961e-11
6453.48,4.67911767964e-11
6453.49,4.60556086398e-11
6453.5,4.53687584879e-11
6453.51,4.47297051971e-11
6453.52,4.42122307912e-11
6453.53,4.38961649556e-11
6453.54,4.38197537756e-11
6453.55,4.40004855192e-11
6453.56,4.44969309431e-11
6453.57,4.54266767521e-11
6453.58,4.6917268907e-11
6453.59,4.90685959081e-11
6453.6,5.19877951818e-11
6453.61,5.58554298376e-11
6453.62,6.09400481245e-11
6453.63,6.75348123906e-11
6453.64,7.5835355013e-11
6453.65,8.57461691938e-11
6453.66,9.65915246941e-11
6453.67,1.0685199333e-10
6453.68,1.1431332829e-10
6453.69,1.16966270883e-10
6453.7,1.14207075622e-10
6453.71,1.0720521375e-10
6453.72,9.80722947544e-11
6453.73,8.87435483149e-11
6453.74,8.04398219539e-11
6453.75,7.37148996095e-11
6453.76,6.87107208889e-11
6453.77,6.5377958218e-11
6453.78,6.36026733029e-11
6453.79,6.32533196718e-11
6453.8,6.41743197787e-11
6453.81,6.61602804818e-11
6453.82,6.89617918322e-11
6453.83,7.2353325689e-11
6453.84,7.61976126916e-11
6453.85,8.03863314606e-11
6453.86,8.46680849807e-11
6453.87,8.85437748318e-11
6453.88,9.1382371808e-11
6453.89,9.27213313008e-11
6453.9,9.25406528616e-11
6453.91,9.1295028427e-11
6453.92,8.9691788239e-11
6453.93,8.84114171078e-11
6453.94,8.79650446798e-11
6453.95,8.87209708092e-11
6453.96,9.09984334677e-11
6453.97,9.51071887324e-11
6453.98,1.01267517e-10
6453.99,1.09405116212e-10
6454.0,1.18875136055e-10
6454.01,1.28302301208e-10
6454.02,1.35864657725e-10
6454.03,1.40119583814e-10
6454.04,1.40776490713e-10
6454.05,1.38624467822e-10
6454.06,1.34779809546e-10
6454.07,1.30177556375e-10
6454.08,1.25639584087e-10
6454.09,1.22003839286e-10
6454.1,1.19895173702e-10
6454.11,1.19339771285e-10
6454.12,1.19688219167e-10
6454.13,1.20073011015e-10
6454.14,1.2013280995e-10
6454.15,1.20358747075e-10
6454.16,1.21721787913e-10
6454.17,1.24960731634e-10
6454.18,1.30064329223e-10
6454.19,1.36132931158e-10
6454.2,1.41699928753e-10
6454.21,1.45571158896e-10
6454.22,1.47729685445e-10
6454.23,1.49457834288e-10
6454.24,1.52562845104e-10
6454.25,1.5855767512e-10
6454.26,1.68434745542e-10
6454.27,1.82858654147e-10
6454.28,2.02297400857e-10
6454.29,2.26855989275e-10
6454.3,2.55893252918e-10
6454.31,2.87563963907e-10
6454.32,3.18472526397e-10
6454.33,3.44116992643e-10
6454.34,3.60925749754e-10
6454.35,3.68845558135e-10
6454.36,3.7153026242e-10
6454.37,3.73299781269e-10
6454.38,3.75813528898e-10
6454.39,3.77268807735e-10
6454.4,3.74217228841e-10
6454.41,3.64450090805e-10
6454.42,3.48836455318e-10
6454.43,3.30741138312e-10
6454.44,3.13917941236e-10
6454.45,3.00790862895e-10
6454.46,2.9184338008e-10
6454.47,2.85737539962e-10
6454.48,2.79786596484e-10
6454.49,2.70815409501e-10
6454.5,2.56515884276e-10
6454.51,2.36717433538e-10
6454.52,2.13432719263e-10
6454.53,1.89505927499e-10
6454.54,1.67118000766e-10
6454.55,1.47256390216e-10
6454.56,1.30070571221e-10
6454.57,1.15412564749e-10
6454.58,1.0309581417e-10
6454.59,9.28927778845e-11
6454.6,8.44898642714e-11
6454.61,7.75125042608e-11
6454.62,7.16046043955e-11
6454.63,6.65021631106e-11
6454.64,6.20541578037e-11
6454.65,5.8193556679e-11
6454.66,5.48940770383e-11
6454.67,5.21373131359e-11
6454.68,4.9894384974e-11
6454.69,4.81174715771e-11
6454.7,4.67370543203e-11
6454.71,4.56682621745e-11
6454.72,4.48338261871e-11
6454.73,4.41957336629e-11
6454.74,4.37676502118e-11
6454.75,4.35951553235e-11
6454.76,4.37263581071e-11
6454.77,4.41982374847e-11
6454.78,4.50397209295e-11
6454.79,4.62801327406e-11
6454.8,4.7955655329e-11
6454.81,5.01121560373e-11
6454.82,5.28045285574e-11
6454.83,5.60924891027e-11
6454.84,6.0033287892e-11
6454.85,6.46751767588e-11
6454.86,7.00617148138e-11
6454.87,7.62594985348e-11
6454.88,8.34086028967e-11
6454.89,9.17677949914e-11
6454.9,1.01715381517e-10
6454.91,1.13691185071e-10
6454.92,1.28094485647e-10
6454.93,1.45153436569e-10
6454.94,1.64771437132e-10
6454.95,1.86352207591e-10
6454.96,2.08595498977e-10
6454.97,2.29308589394e-10
6454.98,2.45483296713e-10
6454.99,2.53989065809e-10
6455.0,2.52811128616e-10
6455.01,2.42070619066e-10
6455.02,2.24002513511e-10
6455.03,2.01908219889e-10
6455.04,1.78897700035e-10
6455.05,1.57150876834e-10
6455.06,1.37811982981e-10
6455.07,1.21235823189e-10
6455.08,1.07309104959e-10
6455.09,9.57149427767e-11
6455.1,8.60934734243e-11
6455.11,7.80897876275e-11
6455.12,7.13417563194e-11
6455.13,6.54953430486e-11
6455.14,6.0271865367e-11
6455.15,5.55223347806e-11
6455.16,5.12130679945e-11
6455.17,4.73655757646e-11
6455.18,4.40018677717e-11
6455.19,4.11183314266e-11
6455.2,3.86851963908e-11
6455.21,3.66584609228e-11
6455.22,3.49922960962e-11
6455.23,3.36467923788e-11
6455.24,3.2591323965e-11
6455.25,3.18054591915e-11
6455.26,3.12789701001e-11
6455.27,3.10117676965e-11
6455.28,3.10140594617e-11
6455.29,3.1306653981e-11
6455.3,3.1920931375e-11
6455.31,3.28973308582e-11
6455.32,3.4280065866e-11
6455.33,3.61042202094e-11
6455.34,3.83705649607e-11
6455.35,4.10070365212e-11
6455.36,4.38294941437e-11
6455.37,4.65365711785e-11
6455.38,4.87787917503e-11
6455.39,5.02938483837e-11
6455.4,5.10179180433e-11
6455.41,5.1064635898e-11
6455.42,5.05683889417e-11
6455.43,4.9540754058e-11
6455.44,4.79100043084e-11
6455.45,4.57107252966e-11
6455.46,4.31914721735e-11
6455.47,4.07147142305e-11
6455.48,3.85779207203e-11
6455.49,3.69228519884e-11
6455.5,3.57573725266e-11
6455.51,3.50276066183e-11
6455.52,3.46823607347e-11
6455.53,3.46952670993e-11
6455.54,3.50376857669e-11
6455.55,3.56267614311e-11
6455.56,3.6290965516e-11
6455.57,3.67957113233e-11
6455.58,3.69423933967e-11
6455.59,3.66825038868e-11
6455.6,3.61458496595e-11
6455.61,3.55569725027e-11
6455.62,3.51231026668e-11
6455.63,3.49765260915e-11
6455.64,3.51772232102e-11
6455.65,3.57397254876e-11
6455.66,3.66582542039e-11
6455.67,3.79252101855e-11
6455.68,3.95469302788e-11
6455.69,4.15570975289e-11
6455.7,4.40209090987e-11
6455.71,4.70220906525e-11
6455.72,5.06323413152e-11
6455.73,5.48739053482e-11
6455.74,5.96963286452e-11
6455.75,6.49834921757e-11
6455.76,7.05773838471e-11
6455.77,7.63024186782e-11
6455.78,8.20121008698e-11
6455.79,8.76311624641e-11
6455.8,9.30926346283e-11
6455.81,9.82187079409e-11
6455.82,1.02757712067e-10
6455.83,1.06609064775e-10
6455.84,1.10005010388e-10
6455.85,1.13470518576e-10
6455.86,1.17628511334e-10
6455.87,1.23020282081e-10
6455.88,1.30013216584e-10
6455.89,1.38773941828e-10
6455.9,1.49290587912e-10
6455.91,1.61448693747e-10
6455.92,1.75168112402e-10
6455.93,1.90561670913e-10
6455.94,2.07962372895e-10
6455.95,2.27681209e-10
6455.96,2.49630017839e-10
6455.97,2.73174104571e-10
6455.98,2.97443340365e-10
6455.99,3.21919303658e-10
6456.0,3.46760363823e-10
6456.01,3.7238079978e-10
6456.02,3.98345038801e-10
6456.03,4.22271728367e-10
6456.04,4.39712968112e-10
6456.05,4.45619317942e-10
6456.06,4.36855959988e-10
6456.07,4.14016634613e-10
6456.08,3.81106874794e-10
6456.09,3.43538658344e-10
6456.1,3.0607311425e-10
6456.11,2.71780578098e-10
6456.12,2.41992372445e-10
6456.13,2.16757172074e-10
6456.14,1.95422021078e-10
6456.15,1.77159253553e-10
6456.16,1.61337975101e-10
6456.17,1.47661834571e-10
6456.18,1.36080253919e-10
6456.19,1.2658829759e-10
6456.2,1.1905378179e-10
6456.21,1.1316361768e-10
6456.22,1.0852740971e-10
6456.23,1.04885718128e-10
6456.24,1.02251458328e-10
6456.25,1.00822049725e-10
6456.26,1.00692941494e-10
6456.27,1.01589093401e-10
6456.28,1.02847391426e-10
6456.29,1.03720743042e-10
6456.3,1.03774787242e-10
6456.31,1.02984593111e-10
6456.32,1.01437449418e-10
6456.33,9.90022624208e-11
6456.34,9.53410269123e-11
6456.35,9.02446344501e-11
6456.36,8.39393798172e-11
6456.37,7.70522265772e-11
6456.38,7.0299086541e-11
6456.39,6.42090694988e-11
6456.4,5.90517913301e-11
6456.41,5.49000682669e-11
6456.42,5.17114034872e-11
6456.43,4.93765034871e-11
6456.44,4.77341424232e-11
6456.45,4.65704753651e-11
6456.46,4.56297570797e-11
6456.47,4.46617245141e-11
6456.48,4.35009701888e-11
6456.49,4.21282342733e-11
6456.5,4.06605275929e-11
6456.51,3.9276579339e-11
6456.52,3.81356300152e-11
6456.53,3.7333505657e-11
6456.54,3.68961006452e-11
6456.55,3.67910871634e-11
6456.56,3.69468716358e-11
6456.57,3.72785853704e-11
6456.58,3.77192342919e-11
6456.59,3.8243995971e-11
6456.6,3.88704183261e-11
6456.61,3.96263026759e-11
6456.62,4.04977832999e-11
6456.63,4.13888357074e-11
6456.64,4.21264474818e-11
6456.65,4.25253181744e-11
6456.66,4.24820521977e-11
6456.67,4.20312451017e-11
6456.68,4.13185997838e-11
6456.69,4.05249835417e-11
6456.7,3.98182246787e-11
6456.71,3.93575550705e-11
6456.72,3.93030245582e-11
6456.73,3.97895759317e-11
6456.74,4.08771940318e-11
6456.75,4.24983485648e-11
6456.76,4.44172672485e-11
6456.77,4.62475341363e-11
6456.78,4.75904396518e-11
6456.79,4.82504874833e-11
6456.8,4.83358170203e-11
6456.81,4.81235450673e-11
6456.82,4.78323624515e-11
6456.83,4.75290879952e-11
6456.84,4.7217589481e-11
6456.85,4.69730222872e-11
6456.86,4.69718907729e-11
6456.87,4.74092570586e-11
6456.88,4.84102633645e-11
6456.89,5.00089133888e-11
6456.9,5.21766066182e-11
6456.91,5.48558241103e-11
6456.92,5.79895769337e-11
6456.93,6.15722456382e-11
6456.94,6.57156835822e-11
6456.95,7.06556597417e-11
6456.96,7.66488798905e-11
6456.97,8.38120564867e-11
6456.98,9.19735179503e-11
6456.99,1.00560636073e-10
6457.0,1.0856128301e-10
6457.01,1.14661196538e-10
6457.02,1.17631481832e-10
6457.03,1.16841100532e-10
6457.04,1.12562629246e-10
6457.05,1.05828048527e-10
6457.06,9.79541579107e-11
6457.07,9.00841127842e-11
6457.08,8.29697072344e-11
6457.09,7.69789766688e-11
6457.1,7.22098735285e-11
6457.11,6.86221723856e-11
6457.12,6.6150066818e-11
6457.13,6.47751619565e-11
6457.14,6.45501391402e-11
6457.15,6.55871043502e-11
6457.16,6.80357749232e-11
6457.17,7.20578827892e-11
6457.18,7.77776162088e-11
6457.19,8.51819026643e-11
6457.2,9.39748633698e-11
6457.21,1.03448837617e-10
6457.22,1.12461535739e-10
6457.23,1.19589862953e-10
6457.24,1.23547289779e-10
6457.25,1.23840127055e-10
6457.26,1.21212997022e-10
6457.27,1.17360567689e-10
6457.28,1.14106232229e-10
6457.29,1.1274061194e-10
6457.3,1.13810797496e-10
6457.31,1.17157566154e-10
6457.32,1.22049661054e-10
6457.33,1.27500921361e-10
6457.34,1.32707340582e-10
6457.35,1.3716552845e-10
6457.36,1.40267681185e-10
6457.37,1.40972084677e-10
6457.38,1.38255750922e-10
6457.39,1.32057867857e-10
6457.4,1.23630521289e-10
6457.41,1.14863502365e-10
6457.42,1.07341433498e-10
6457.43,1.01929153561e-10
6457.44,9.88909218327e-11
6457.45,9.81700354248e-11
6457.46,9.95982499617e-11
6457.47,1.03007727275e-10
6457.48,1.08302004578e-10
6457.49,1.15515112745e-10
6457.5,1.24801450723e-10
6457.51,1.36295758944e-10
6457.52,1.49912174733e-10
6457.53,1.65238251113e-10
6457.54,1.81613872569e-10
6457.55,1.98298396293e-10
6457.56,2.14444635003e-10
6457.57,2.28760474991e-10
6457.58,2.39243800159e-10
6457.59,2.43530513209e-10
6457.6,2.39899860981e-10
6457.61,2.28342063677e-10
6457.62,2.10849011718e-10
6457.63,1.90574025766e-10
6457.64,1.70485145077e-10
6457.65,1.52496433459e-10
6457.66,1.3740427281e-10
6457.67,1.25266038447e-10
6457.68,1.15771272393e-10
6457.69,1.08410393203e-10
6457.7,1.02500834481e-10
6457.71,9.72378999948e-11
6457.72,9.18817245702e-11
6457.73,8.60187304131e-11
6457.74,7.96899866854e-11
6457.75,7.32736041791e-11
6457.76,6.72408648071e-11
6457.77,6.19633560653e-11
6457.78,5.76415634383e-11
6457.79,5.43299454112e-11
6457.8,5.19959135865e-11
6457.81,5.05588145863e-11
6457.82,4.98857675118e-11
6457.83,4.97541919454e-11
6457.84,4.98304767674e-11
6457.85,4.97371347209e-11
6457.86,4.92086196786e-11
6457.87,4.8200528475e-11
6457.88,4.68442615299e-11
6457.89,4.53336464535e-11
6457.9,4.38665989628e-11
6457.91,4.26275374108e-11
6457.92,4.17583849085e-11
6457.93,4.13230833861e-11
6457.94,4.12827043226e-11
6457.95,4.14922160058e-11
6457.96,4.17478981087e-11
6457.97,4.18931048116e-11
6457.98,4.19033421498e-11
6457.99,4.18552789913e-11
6458.0,4.18209514892e-11
6458.01,4.18238157512e-11
6458.02,4.18941083736e-11
6458.03,4.21254276199e-11
6458.04,4.2654521448e-11
6458.05,4.35977677094e-11
6458.06,4.50074762674e-11
6458.07,4.68629090364e-11
6458.08,4.90868330564e-11
6458.09,5.15830716516e-11
6458.1,5.4278061216e-11
6458.11,5.7129707246e-11
6458.12,6.00860572704e-11
6458.13,6.30400089866e-11
6458.14,6.58572005004e-11
6458.15,6.84793758116e-11
6458.16,7.10113181842e-11
6458.17,7.37140483269e-11
6458.18,7.69140489368e-11
6458.19,8.08948860142e-11
6458.2,8.5830884247e-11
6458.21,9.17808621827e-11
6458.22,9.87274811539e-11
6458.23,1.06636756205e-10
6458.24,1.15507587408e-10
6458.25,1.25381619639e-10
6458.26,1.36299654553e-10
6458.27,1.48199882032e-10
6458.28,1.60740563912e-10
6458.29,1.73077813445e-10
6458.3,1.83779117971e-10
6458.31,1.91126050869e-10
6458.32,1.93830620087e-10
6458.33,1.91751728553e-10
6458.34,1.86045028081e-10
6458.35,1.78620809243e-10
6458.36,1.7135313624e-10
6458.37,1.65543134379e-10
6458.38,1.61792832884e-10
6458.39,1.60186865158e-10
6458.4,1.60628240972e-10
6458.41,1.63151378386e-10
6458.42,1.68038479198e-10
6458.43,1.75720464013e-10
6458.44,1.86613439516e-10
6458.45,2.01013918208e-10
6458.46,2.19049651214e-10
6458.47,2.40645217024e-10
6458.48,2.65514146489e-10
6458.49,2.93235780698e-10
6458.5,3.23435470504e-10
6458.51,3.55956772926e-10
6458.52,3.90825064191e-10
6458.53,4.27898279842e-10
6458.54,4.66303753155e-10
6458.55,5.03891194523e-10
6458.56,5.36973078851e-10
6458.57,5.60654285548e-10
6458.58,5.70055740319e-10
6458.59,5.62292700455e-10
6458.6,5.38101540988e-10
6458.61,5.01802802656e-10
6458.62,4.59566624076e-10
6458.63,4.17238414646e-10
6458.64,3.7888324349e-10
6458.65,3.46279661065e-10
6458.66,3.19077348714e-10
6458.67,2.95494666099e-10
6458.68,2.73549779837e-10
6458.69,2.5230207308e-10
6458.7,2.32163688654e-10
6458.71,2.14103730266e-10
6458.72,1.98632217378e-10
6458.73,1.85372541798e-10
6458.74,1.73298449193e-10
6458.75,1.61332797562e-10
6458.76,1.4893115297e-10
6458.77,1.36278779622e-10
6458.78,1.24006873204e-10
6458.79,1.12745512632e-10
6458.8,1.02867385056e-10
6458.81,9.44775248653e-11
6458.82,8.75133337157e-11
6458.83,8.18425195009e-11
6458.84,7.73242902662e-11
6458.85,7.38394723833e-11
6458.86,7.13027778582e-11
6458.87,6.96667562818e-11
6458.88,6.89222866321e-11
6458.89,6.90971866228e-11
6458.9,7.02531279389e-11
6458.91,7.24825867098e-11
6458.92,7.59111650868e-11
6458.93,8.07071873965e-11
6458.94,8.70814384341e-11
6458.95,9.52464448053e-11
6458.96,1.05320136146e-10
6458.97,1.17159638364e-10
6458.98,1.30094915771e-10
6458.99,1.42647831749e-10
6459.0,1.52556480341e-10
6459.01,1.57418261416e-10
6459.02,1.55814117011e-10
6459.03,1.48178657159e-10
6459.04,1.36633888532e-10
6459.05,1.2388642462e-10
6459.06,1.12119780437e-10
6459.07,1.02531183481e-10
6459.08,9.53913793913e-11
6459.09,9.02553243856e-11
6459.1,8.61913129638e-11
6459.11,8.21343725996e-11
6459.12,7.73762303408e-11
6459.13,7.18756419576e-11
6459.14,6.61015109721e-11
6459.15,6.0612568073e-11
6459.16,5.57752560732e-11
6459.17,5.17235315917e-11
6459.18,4.84313426563e-11
6459.19,4.57903349907e-11
6459.2,4.36643269875e-11
6459.21,4.1925880397e-11
6459.22,4.04742163572e-11
6459.23,3.92291097061e-11
6459.24,3.81226263061e-11
6459.25,3.71180344209e-11
6459.26,3.62359460851e-11
6459.27,3.55448380241e-11
6459.28,3.51225142322e-11
6459.29,3.50287925944e-11
6459.3,3.5303062429e-11
6459.31,3.59701260073e-11
6459.32,3.7035675495e-11
6459.33,3.84638897464e-11
6459.34,4.01473135934e-11
6459.35,4.19051195955e-11
6459.36,4.35475528968e-11
6459.37,4.49728243877e-11
6459.38,4.61854822518e-11
6459.39,4.71970923395e-11
6459.4,4.79313863167e-11
6459.41,4.82735519227e-11
6459.42,4.82335121722e-11
6459.43,4.803537586e-11
6459.44,4.80232629759e-11
6459.45,4.84920650534e-11
6459.46,4.95925900965e-11
6459.47,5.13265504421e-11
6459.48,5.35678661769e-11
6459.49,5.60724270768e-11
6459.5,5.8492950009e-11
6459.51,6.04482184688e-11
6459.52,6.16618534001e-11
6459.53,6.20817800531e-11
6459.54,6.18571354483e-11
6459.55,6.11989663125e-11
6459.56,6.02965475683e-11
6459.57,5.93634238647e-11
6459.58,5.86949839801e-11
6459.59,5.86316153372e-11
6459.6,5.94764525287e-11
6459.61,6.1454328539e-11
6459.62,6.47141272702e-11
6459.63,6.93226213617e-11
6459.64,7.52140545666e-11
6459.65,8.21092867442e-11
6459.66,8.94665461137e-11
6459.67,9.65151466358e-11
6459.68,1.02341563351e-10
6459.69,1.0600558712e-10
6459.7,1.06812718188e-10
6459.71,1.04754604219e-10
6459.72,1.006975372e-10
6459.73,9.59724199253e-11
6459.74,9.16986463509e-11
6459.75,8.84171284974e-11
6459.76,8.61826946772e-11
6459.77,8.48758681704e-11
6459.78,8.44578998297e-11
6459.79,8.50573190039e-11
6459.8,8.69157655509e-11
6459.81,9.02576875957e-11
6459.82,9.51452396085e-11
6459.83,1.01351149359e-10
6459.84,1.08258331241e-10
6459.85,1.14847797553e-10
6459.86,1.19914203669e-10
6459.87,1.22547987831e-10
6459.88,1.22601494618e-10
6459.89,1.2072830625e-10
6459.9,1.17959937685e-10
6459.91,1.15198583681e-10
6459.92,1.12944395756e-10
6459.93,1.11275111168e-10
6459.94,1.0999036792e-10
6459.95,1.08875383153e-10
6459.96,1.0796183863e-10
6459.97,1.0758371685e-10
6459.98,1.0818416905e-10
6459.99,1.10054200567e-10
6460.0,1.13189776777e-10
6460.01,1.17280038853e-10
6460.02,1.2174188944e-10
6460.03,1.25833216741e-10
6460.04,1.28976458079e-10
6460.05,1.31177164626e-10
6460.06,1.33135082515e-10
6460.07,1.35905092756e-10
6460.08,1.40442457098e-10
6460.09,1.47348455381e-10
6460.1,1.56788680941e-10
6460.11,1.68432566716e-10
6460.12,1.814307279e-10
6460.13,1.94624880871e-10
6460.14,2.07049118117e-10
6460.15,2.18374521586e-10
6460.16,2.28902594594e-10
6460.17,2.39254705756e-10
6460.18,2.50190843127e-10
6460.19,2.62604751482e-10
6460.2,2.77444475969e-10
6460.21,2.95466379413e-10
6460.22,3.16897155521e-10
6460.23,3.41065032925e-10
6460.24,3.66091649129e-10
6460.25,3.88905352876e-10
6460.26,4.05910255281e-10
6460.27,4.14292875775e-10
6460.28,4.13297345073e-10
6460.29,4.04605665926e-10
6460.3,3.91606517721e-10
6460.31,3.78111671658e-10
6460.32,3.6725159171e-10
6460.33,3.60955800499e-10
6460.34,3.59994547566e-10
6460.35,3.64322072635e-10
6460.36,3.7350361285e-10
6460.37,3.87134288436e-10
6460.38,4.05179300359e-10
6460.39,4.28143104437e-10
6460.4,4.57061043045e-10
6460.41,4.93427197838e-10
6460.42,5.39127268365e-10
6460.43,5.96317990552e-10
6460.44,6.67209166156e-10
6460.45,7.53784328709e-10
6460.46,8.57490953331e-10
6460.47,9.78858457618e-10
6460.48,1.1168126619e-09
6460.49,1.26727182758e-09
6460.5,1.42109551799e-09
6460.51,1.56285866477e-09
6460.52,1.67290288686e-09
6460.53,1.73370255696e-09
6460.54,1.73763802895e-09
6460.55,1.69041755393e-09
6460.56,1.60713603788e-09
6460.57,1.50431309368e-09
6460.58,1.39389321931e-09
6460.59,1.28202008207e-09
6460.6,1.17119849543e-09
6460.61,1.06295544217e-09
6460.62,9.59020635076e-10
6460.63,8.60935327323e-10
6460.64,7.69524888802e-10
6460.65,6.85339943948e-10
6460.66,6.09365934731e-10
6460.67,5.42820956148e-10
6460.68,4.86324683556e-10
6460.69,4.39452756724e-10
6460.7,4.00947583739e-10
6460.71,3.69254121505e-10
6460.72,3.43057153616e-10
6460.73,3.21588741202e-10
6460.74,3.04564077541e-10
6460.75,2.91844370939e-10
6460.76,2.83131286795e-10
6460.77,2.77926459551e-10
6460.78,2.75743514543e-10
6460.79,2.76331035832e-10
6460.8,2.79590082305e-10
6460.81,2.85074839891e-10
6460.82,2.91364946248e-10
6460.83,2.95884782292e-10
6460.84,2.95598349352e-10
6460.85,2.88361746886e-10
6460.86,2.74058469341e-10
6460.87,2.54667268269e-10
6460.88,2.3321476131e-10
6460.89,2.12428529761e-10
6460.9,1.9395759593e-10
6460.91,1.78345708291e-10
6460.92,1.65398995745e-10
6460.93,1.5459234738e-10
6460.94,1.45389094049e-10
6460.95,1.37448413594e-10
6460.96,1.30688124984e-10
6460.97,1.25216956512e-10
